"Time (s) Run #1";"Temperature 1 (°C) Run #1";"Temperature 2 (°C) Run #1";"Temperature 3 (°C) Run #1"
2922,500;48,26;49,65;58,32
2922,550;48,26;49,65;58,31
2922,600;48,26;49,65;58,32
2922,650;48,26;49,65;58,31
2922,700;48,26;49,65;58,31
2922,750;48,26;49,65;58,31
2922,800;48,26;49,65;58,32
2922,850;48,26;49,65;58,31
2922,900;48,26;49,65;58,32
2922,950;48,26;49,65;58,31
2923,000;48,26;49,65;58,31
2923,050;48,26;49,65;58,31
2923,100;48,26;49,65;58,31
2923,150;48,26;49,65;58,31
2923,200;48,26;49,65;58,31
2923,250;48,26;49,65;58,31
2923,300;48,25;49,65;58,31
2923,350;48,25;49,65;58,31
2923,400;48,25;49,65;58,31
2923,450;48,26;49,65;58,31
2923,500;48,25;49,65;58,31
2923,550;48,25;49,65;58,31
2923,600;48,25;49,65;58,31
2923,650;48,26;49,65;58,31
2923,700;48,26;49,65;58,31
2923,750;48,26;49,65;58,31
2923,800;48,25;49,65;58,31
2923,850;48,25;49,64;58,31
2923,900;48,26;49,65;58,31
2923,950;48,25;49,65;58,31
2924,000;48,25;49,64;58,31
2924,050;48,25;49,65;58,31
2924,100;48,25;49,65;58,31
2924,150;48,25;49,65;58,31
2924,200;48,25;49,65;58,30
2924,250;48,25;49,65;58,31
2924,300;48,25;49,64;58,31
2924,350;48,25;49,64;58,31
2924,400;48,25;49,65;58,31
2924,450;48,25;49,64;58,31
2924,500;48,25;49,64;58,31
2924,550;48,25;49,65;58,30
2924,600;48,25;49,65;58,30
2924,650;48,25;49,64;58,31
2924,700;48,25;49,64;58,30
2924,750;48,25;49,64;58,30
2924,800;48,25;49,64;58,30
2924,850;48,25;49,64;58,30
2924,900;48,25;49,64;58,30
2924,950;48,25;49,64;58,30
2925,000;48,25;49,64;58,31
2925,050;48,25;49,64;58,30
2925,100;48,25;49,64;58,30
2925,150;48,24;49,64;58,31
2925,200;48,25;49,64;58,30
2925,250;48,25;49,64;58,30
2925,300;48,25;49,64;58,30
2925,350;48,25;49,64;58,30
2925,400;48,24;49,64;58,30
2925,450;48,24;49,64;58,30
2925,500;48,24;49,64;58,30
2925,550;48,25;49,64;58,30
2925,600;48,24;49,64;58,30
2925,650;48,24;49,64;58,30
2925,700;48,24;49,64;58,30
2925,750;48,24;49,64;58,30
2925,800;48,24;49,64;58,30
2925,850;48,24;49,64;58,30
2925,900;48,24;49,64;58,30
2925,950;48,24;49,64;58,30
2926,000;48,24;49,64;58,30
2926,050;48,24;49,64;58,30
2926,100;48,24;49,64;58,30
2926,150;48,24;49,64;58,30
2926,200;48,24;49,63;58,30
2926,250;48,24;49,64;58,30
2926,300;48,24;49,64;58,30
2926,350;48,24;49,64;58,30
2926,400;48,24;49,64;58,30
2926,450;48,24;49,64;58,30
2926,500;48,24;49,64;58,30
2926,550;48,24;49,64;58,30
2926,600;48,24;49,64;58,29
2926,650;48,24;49,64;58,29
2926,700;48,24;49,63;58,29
2926,750;48,24;49,63;58,29
2926,800;48,24;49,64;58,29
2926,850;48,24;49,64;58,30
2926,900;48,23;49,63;58,30
2926,950;48,24;49,63;58,29
2927,000;48,24;49,63;58,29
2927,050;48,23;49,63;58,29
2927,100;48,24;49,63;58,29
2927,150;48,24;49,63;58,29
2927,200;48,23;49,63;58,29
2927,250;48,23;49,63;58,29
2927,300;48,23;49,63;58,29
2927,350;48,23;49,63;58,29
2927,400;48,23;49,63;58,29
2927,450;48,23;49,63;58,29
2927,500;48,23;49,63;58,29
2927,550;48,23;49,63;58,29
2927,600;48,23;49,63;58,29
2927,650;48,23;49,63;58,29
2927,700;48,23;49,63;58,29
2927,750;48,23;49,63;58,29
2927,800;48,23;49,63;58,29
2927,850;48,23;49,63;58,29
2927,900;48,23;49,63;58,29
2927,950;48,23;49,63;58,29
2928,000;48,23;49,63;58,29
2928,050;48,23;49,63;58,29
2928,100;48,23;49,63;58,29
2928,150;48,23;49,63;58,29
2928,200;48,23;49,62;58,28
2928,250;48,23;49,63;58,29
2928,300;48,23;49,63;58,28
2928,350;48,23;49,63;58,28
2928,400;48,23;49,63;58,29
2928,450;48,23;49,63;58,28
2928,500;48,23;49,63;58,29
2928,550;48,23;49,63;58,29
2928,600;48,23;49,63;58,28
2928,650;48,23;49,63;58,28
2928,700;48,23;49,63;58,29
2928,750;48,22;49,63;58,29
2928,800;48,22;49,63;58,28
2928,850;48,22;49,63;58,28
2928,900;48,22;49,63;58,28
2928,950;48,22;49,63;58,28
2929,000;48,22;49,63;58,28
2929,050;48,22;49,63;58,28
2929,100;48,22;49,62;58,28
2929,150;48,22;49,63;58,28
2929,200;48,22;49,63;58,28
2929,250;48,22;49,62;58,28
2929,300;48,22;49,62;58,28
2929,350;48,22;49,62;58,28
2929,400;48,22;49,62;58,28
2929,450;48,22;49,62;58,28
2929,500;48,22;49,63;58,28
2929,550;48,22;49,62;58,28
2929,600;48,22;49,62;58,28
2929,650;48,22;49,62;58,28
2929,700;48,22;49,63;58,28
2929,750;48,22;49,62;58,28
2929,800;48,22;49,63;58,28
2929,850;48,22;49,62;58,28
2929,900;48,22;49,62;58,27
2929,950;48,22;49,62;58,28
2930,000;48,22;49,62;58,27
2930,050;48,22;49,62;58,27
2930,100;48,22;49,62;58,28
2930,150;48,22;49,62;58,27
2930,200;48,22;49,62;58,27
2930,250;48,21;49,62;58,27
2930,300;48,21;49,62;58,27
2930,350;48,21;49,62;58,28
2930,400;48,22;49,62;58,28
2930,450;48,21;49,62;58,27
2930,500;48,21;49,62;58,27
2930,550;48,22;49,62;58,27
2930,600;48,21;49,62;58,27
2930,650;48,21;49,62;58,27
2930,700;48,21;49,62;58,27
2930,750;48,21;49,62;58,27
2930,800;48,21;49,62;58,27
2930,850;48,21;49,62;58,27
2930,900;48,21;49,62;58,27
2930,950;48,21;49,62;58,27
2931,000;48,21;49,62;58,27
2931,050;48,21;49,61;58,27
2931,100;48,21;49,62;58,27
2931,150;48,21;49,62;58,27
2931,200;48,21;49,62;58,27
2931,250;48,21;49,61;58,27
2931,300;48,21;49,62;58,27
2931,350;48,21;49,62;58,27
2931,400;48,21;49,62;58,27
2931,450;48,20;49,62;58,26
2931,500;48,21;49,62;58,27
2931,550;48,20;49,62;58,27
2931,600;48,21;49,61;58,26
2931,650;48,21;49,62;58,27
2931,700;48,21;49,61;58,26
2931,750;48,21;49,62;58,27
2931,800;48,21;49,61;58,27
2931,850;48,20;49,61;58,26
2931,900;48,20;49,61;58,26
2931,950;48,20;49,61;58,26
2932,000;48,21;49,61;58,26
2932,050;48,20;49,61;58,26
2932,100;48,20;49,61;58,26
2932,150;48,21;49,61;58,26
2932,200;48,20;49,62;58,26
2932,250;48,21;49,61;58,26
2932,300;48,21;49,61;58,26
2932,350;48,20;49,61;58,26
2932,400;48,20;49,61;58,26
2932,450;48,20;49,61;58,26
2932,500;48,20;49,61;58,26
2932,550;48,20;49,61;58,26
2932,600;48,20;49,61;58,26
2932,650;48,20;49,61;58,26
2932,700;48,20;49,61;58,26
2932,750;48,20;49,61;58,26
2932,800;48,20;49,61;58,26
2932,850;48,20;49,61;58,26
2932,900;48,20;49,61;58,26
2932,950;48,20;49,61;58,26
2933,000;48,20;49,61;58,26
2933,050;48,20;49,61;58,26
2933,100;48,20;49,61;58,26
2933,150;48,20;49,61;58,26
2933,200;48,20;49,61;58,26
2933,250;48,20;49,61;58,26
2933,300;48,20;49,61;58,26
2933,350;48,19;49,61;58,25
2933,400;48,20;49,61;58,25
2933,450;48,19;49,61;58,26
2933,500;48,20;49,61;58,26
2933,550;48,20;49,61;58,26
2933,600;48,20;49,61;58,26
2933,650;48,20;49,61;58,26
2933,700;48,19;49,61;58,26
2933,750;48,20;49,61;58,26
2933,800;48,19;49,61;58,25
2933,850;48,20;49,61;58,26
2933,900;48,20;49,61;58,25
2933,950;48,19;49,60;58,25
2934,000;48,19;49,61;58,25
2934,050;48,19;49,61;58,25
2934,100;48,19;49,61;58,25
2934,150;48,19;49,61;58,25
2934,200;48,19;49,60;58,25
2934,250;48,19;49,61;58,25
2934,300;48,19;49,60;58,25
2934,350;48,19;49,60;58,25
2934,400;48,19;49,60;58,25
2934,450;48,19;49,60;58,25
2934,500;48,19;49,60;58,25
2934,550;48,19;49,60;58,25
2934,600;48,19;49,60;58,25
2934,650;48,19;49,60;58,25
2934,700;48,19;49,60;58,25
2934,750;48,19;49,60;58,25
2934,800;48,19;49,60;58,25
2934,850;48,19;49,60;58,25
2934,900;48,19;49,60;58,25
2934,950;48,19;49,60;58,25
2935,000;48,19;49,60;58,25
2935,050;48,19;49,60;58,25
2935,100;48,19;49,60;58,25
2935,150;48,19;49,60;58,25
2935,200;48,18;49,60;58,25
2935,250;48,19;49,60;58,25
2935,300;48,19;49,60;58,24
2935,350;48,19;49,60;58,25
2935,400;48,19;49,60;58,25
2935,450;48,19;49,60;58,24
2935,500;48,18;49,60;58,25
2935,550;48,19;49,60;58,25
2935,600;48,19;49,60;58,25
2935,650;48,19;49,60;58,24
2935,700;48,19;49,60;58,24
2935,750;48,18;49,60;58,24
2935,800;48,19;49,60;58,24
2935,850;48,18;49,60;58,24
2935,900;48,19;49,60;58,25
2935,950;48,18;49,60;58,24
2936,000;48,18;49,60;58,24
2936,050;48,18;49,60;58,24
2936,100;48,18;49,60;58,24
2936,150;48,19;49,60;58,24
2936,200;48,19;49,60;58,24
2936,250;48,18;49,60;58,24
2936,300;48,18;49,59;58,24
2936,350;48,18;49,60;58,24
2936,400;48,18;49,60;58,24
2936,450;48,18;49,60;58,24
2936,500;48,18;49,60;58,24
2936,550;48,18;49,60;58,24
2936,600;48,18;49,60;58,24
2936,650;48,18;49,60;58,24
2936,700;48,18;49,59;58,24
2936,750;48,18;49,59;58,24
2936,800;48,18;49,60;58,24
2936,850;48,18;49,60;58,24
2936,900;48,18;49,59;58,24
2936,950;48,18;49,59;58,24
2937,000;48,18;49,59;58,24
2937,050;48,18;49,59;58,24
2937,100;48,18;49,59;58,24
2937,150;48,18;49,59;58,24
2937,200;48,18;49,60;58,24
2937,250;48,18;49,59;58,24
2937,300;48,18;49,59;58,24
2937,350;48,18;49,59;58,23
2937,400;48,17;49,59;58,24
2937,450;48,18;49,59;58,23
2937,500;48,18;49,59;58,24
2937,550;48,18;49,59;58,23
2937,600;48,18;49,59;58,23
2937,650;48,17;49,59;58,23
2937,700;48,18;49,59;58,24
2937,750;48,17;49,59;58,23
2937,800;48,18;49,59;58,23
2937,850;48,17;49,59;58,24
2937,900;48,18;49,59;58,24
2937,950;48,17;49,59;58,23
2938,000;48,17;49,59;58,23
2938,050;48,17;49,59;58,23
2938,100;48,17;49,59;58,23
2938,150;48,17;49,59;58,24
2938,200;48,17;49,59;58,23
2938,250;48,17;49,59;58,23
2938,300;48,17;49,59;58,23
2938,350;48,17;49,59;58,23
2938,400;48,17;49,59;58,23
2938,450;48,17;49,59;58,23
2938,500;48,17;49,59;58,23
2938,550;48,17;49,59;58,23
2938,600;48,17;49,59;58,23
2938,650;48,17;49,59;58,23
2938,700;48,17;49,59;58,23
2938,750;48,17;49,59;58,23
2938,800;48,17;49,59;58,23
2938,850;48,17;49,59;58,23
2938,900;48,17;49,58;58,23
2938,950;48,17;49,59;58,23
2939,000;48,17;49,59;58,23
2939,050;48,17;49,59;58,23
2939,100;48,17;49,58;58,23
2939,150;48,17;49,59;58,23
2939,200;48,17;49,58;58,23
2939,250;48,17;49,59;58,23
2939,300;48,17;49,58;58,23
2939,350;48,17;49,59;58,23
2939,400;48,17;49,59;58,23
2939,450;48,17;49,58;58,23
2939,500;48,17;49,58;58,23
2939,550;48,17;49,58;58,23
2939,600;48,17;49,58;58,23
2939,650;48,17;49,58;58,22
2939,700;48,16;49,58;58,23
2939,750;48,17;49,58;58,23
2939,800;48,16;49,58;58,23
2939,850;48,17;49,58;58,22
2939,900;48,16;49,58;58,22
2939,950;48,16;49,58;58,22
2940,000;48,17;49,58;58,22
2940,050;48,16;49,58;58,22
2940,100;48,16;49,58;58,22
2940,150;48,16;49,58;58,22
2940,200;48,16;49,58;58,22
2940,250;48,17;49,58;58,22
2940,300;48,16;49,58;58,22
2940,350;48,16;49,58;58,22
2940,400;48,16;49,58;58,22
2940,450;48,16;49,58;58,22
2940,500;48,16;49,58;58,22
2940,550;48,16;49,58;58,22
2940,600;48,16;49,58;58,22
2940,650;48,16;49,58;58,22
2940,700;48,16;49,58;58,22
2940,750;48,16;49,58;58,22
2940,800;48,16;49,58;58,22
2940,850;48,16;49,58;58,22
2940,900;48,16;49,58;58,22
2940,950;48,16;49,58;58,22
2941,000;48,16;49,58;58,22
2941,050;48,16;49,58;58,22
2941,100;48,16;49,58;58,22
2941,150;48,15;49,58;58,22
2941,200;48,16;49,58;58,22
2941,250;48,16;49,58;58,22
2941,300;48,16;49,58;58,22
2941,350;48,16;49,58;58,22
2941,400;48,16;49,57;58,22
2941,450;48,16;49,58;58,22
2941,500;48,16;49,57;58,22
2941,550;48,16;49,58;58,22
2941,600;48,16;49,58;58,22
2941,650;48,15;49,57;58,22
2941,700;48,16;49,58;58,22
2941,750;48,16;49,58;58,22
2941,800;48,15;49,57;58,22
2941,850;48,15;49,57;58,22
2941,900;48,16;49,57;58,22
2941,950;48,16;49,58;58,22
2942,000;48,15;49,57;58,22
2942,050;48,15;49,58;58,22
2942,100;48,15;49,57;58,22
2942,150;48,15;49,57;58,22
2942,200;48,16;49,57;58,21
2942,250;48,15;49,57;58,22
2942,300;48,15;49,57;58,21
2942,350;48,15;49,57;58,21
2942,400;48,15;49,57;58,21
2942,450;48,15;49,57;58,21
2942,500;48,15;49,57;58,21
2942,550;48,15;49,57;58,22
2942,600;48,16;49,57;58,21
2942,650;48,15;49,57;58,21
2942,700;48,15;49,57;58,22
2942,750;48,15;49,57;58,21
2942,800;48,15;49,57;58,21
2942,850;48,15;49,57;58,21
2942,900;48,15;49,57;58,21
2942,950;48,15;49,57;58,21
2943,000;48,15;49,57;58,21
2943,050;48,15;49,57;58,21
2943,100;48,15;49,57;58,21
2943,150;48,15;49,57;58,21
2943,200;48,15;49,57;58,21
2943,250;48,14;49,57;58,21
2943,300;48,15;49,57;58,21
2943,350;48,15;49,57;58,21
2943,400;48,15;49,57;58,21
2943,450;48,14;49,57;58,21
2943,500;48,14;49,57;58,21
2943,550;48,15;49,57;58,21
2943,600;48,14;49,57;58,21
2943,650;48,14;49,57;58,21
2943,700;48,15;49,57;58,21
2943,750;48,14;49,57;58,21
2943,800;48,15;49,57;58,21
2943,850;48,14;49,57;58,21
2943,900;48,14;49,57;58,21
2943,950;48,14;49,57;58,21
2944,000;48,14;49,57;58,21
2944,050;48,14;49,56;58,21
2944,100;48,14;49,56;58,21
2944,150;48,14;49,56;58,21
2944,200;48,14;49,56;58,20
2944,250;48,14;49,57;58,20
2944,300;48,14;49,56;58,20
2944,350;48,14;49,57;58,21
2944,400;48,14;49,56;58,20
2944,450;48,14;49,57;58,20
2944,500;48,14;49,56;58,20
2944,550;48,14;49,56;58,20
2944,600;48,14;49,56;58,20
2944,650;48,14;49,56;58,20
2944,700;48,14;49,56;58,20
2944,750;48,14;49,57;58,20
2944,800;48,14;49,56;58,20
2944,850;48,14;49,56;58,20
2944,900;48,14;49,56;58,20
2944,950;48,14;49,56;58,20
2945,000;48,14;49,56;58,20
2945,050;48,14;49,56;58,20
2945,100;48,14;49,56;58,20
2945,150;48,14;49,56;58,20
2945,200;48,14;49,56;58,20
2945,250;48,14;49,56;58,20
2945,300;48,14;49,56;58,20
2945,350;48,14;49,56;58,20
2945,400;48,14;49,56;58,20
2945,450;48,13;49,56;58,20
2945,500;48,14;49,56;58,20
2945,550;48,14;49,56;58,20
2945,600;48,14;49,56;58,20
2945,650;48,13;49,56;58,19
2945,700;48,14;49,55;58,19
2945,750;48,14;49,56;58,20
2945,800;48,13;49,56;58,20
2945,850;48,14;49,56;58,20
2945,900;48,13;49,56;58,19
2945,950;48,13;49,56;58,20
2946,000;48,13;49,56;58,20
2946,050;48,13;49,56;58,19
2946,100;48,14;49,56;58,19
2946,150;48,13;49,56;58,19
2946,200;48,13;49,56;58,19
2946,250;48,13;49,55;58,19
2946,300;48,13;49,55;58,19
2946,350;48,13;49,56;58,19
2946,400;48,13;49,55;58,19
2946,450;48,13;49,55;58,19
2946,500;48,13;49,56;58,19
2946,550;48,14;49,55;58,19
2946,600;48,13;49,56;58,19
2946,650;48,13;49,55;58,19
2946,700;48,13;49,55;58,19
2946,750;48,13;49,56;58,19
2946,800;48,13;49,55;58,19
2946,850;48,13;49,55;58,19
2946,900;48,13;49,55;58,19
2946,950;48,13;49,55;58,19
2947,000;48,13;49,55;58,19
2947,050;48,13;49,55;58,19
2947,100;48,13;49,55;58,19
2947,150;48,13;49,55;58,19
2947,200;48,12;49,55;58,19
2947,250;48,13;49,56;58,19
2947,300;48,13;49,55;58,18
2947,350;48,13;49,55;58,18
2947,400;48,12;49,55;58,18
2947,450;48,12;49,55;58,19
2947,500;48,13;49,55;58,18
2947,550;48,12;49,55;58,18
2947,600;48,13;49,55;58,19
2947,650;48,12;49,55;58,18
2947,700;48,13;49,55;58,18
2947,750;48,12;49,55;58,18
2947,800;48,12;49,55;58,18
2947,850;48,12;49,55;58,18
2947,900;48,12;49,55;58,18
2947,950;48,12;49,55;58,18
2948,000;48,12;49,55;58,18
2948,050;48,12;49,55;58,18
2948,100;48,12;49,55;58,18
2948,150;48,12;49,55;58,18
2948,200;48,12;49,55;58,18
2948,250;48,12;49,54;58,18
2948,300;48,12;49,55;58,18
2948,350;48,12;49,54;58,18
2948,400;48,12;49,54;58,18
2948,450;48,12;49,55;58,18
2948,500;48,12;49,55;58,18
2948,550;48,12;49,54;58,18
2948,600;48,12;49,55;58,18
2948,650;48,12;49,55;58,18
2948,700;48,12;49,54;58,18
2948,750;48,12;49,55;58,17
2948,800;48,12;49,54;58,17
2948,850;48,12;49,54;58,17
2948,900;48,12;49,54;58,18
2948,950;48,12;49,54;58,17
2949,000;48,12;49,54;58,17
2949,050;48,12;49,54;58,18
2949,100;48,12;49,54;58,17
2949,150;48,12;49,54;58,17
2949,200;48,12;49,54;58,17
2949,250;48,11;49,54;58,18
2949,300;48,12;49,54;58,17
2949,350;48,12;49,54;58,17
2949,400;48,11;49,54;58,17
2949,450;48,12;49,54;58,17
2949,500;48,12;49,54;58,17
2949,550;48,11;49,54;58,17
2949,600;48,12;49,54;58,17
2949,650;48,11;49,54;58,17
2949,700;48,11;49,54;58,17
2949,750;48,12;49,54;58,17
2949,800;48,11;49,54;58,17
2949,850;48,11;49,54;58,17
2949,900;48,11;49,54;58,17
2949,950;48,11;49,54;58,17
2950,000;48,11;49,54;58,17
2950,050;48,11;49,54;58,16
2950,100;48,11;49,54;58,17
2950,150;48,11;49,54;58,17
2950,200;48,11;49,54;58,16
2950,250;48,11;49,54;58,16
2950,300;48,11;49,54;58,16
2950,350;48,11;49,54;58,16
2950,400;48,11;49,54;58,16
2950,450;48,11;49,54;58,17
2950,500;48,11;49,54;58,16
2950,550;48,11;49,54;58,16
2950,600;48,11;49,54;58,16
2950,650;48,11;49,53;58,16
2950,700;48,11;49,53;58,16
2950,750;48,11;49,54;58,16
2950,800;48,11;49,54;58,16
2950,850;48,11;49,53;58,16
2950,900;48,11;49,53;58,16
2950,950;48,11;49,53;58,16
2951,000;48,11;49,53;58,16
2951,050;48,11;49,54;58,16
2951,100;48,10;49,54;58,16
2951,150;48,11;49,53;58,16
2951,200;48,11;49,53;58,16
2951,250;48,11;49,53;58,16
2951,300;48,10;49,53;58,16
2951,350;48,11;49,53;58,16
2951,400;48,11;49,53;58,16
2951,450;48,11;49,53;58,16
2951,500;48,11;49,53;58,16
2951,550;48,10;49,53;58,16
2951,600;48,10;49,53;58,16
2951,650;48,10;49,53;58,16
2951,700;48,10;49,53;58,16
2951,750;48,10;49,53;58,16
2951,800;48,10;49,53;58,15
2951,850;48,10;49,53;58,15
2951,900;48,10;49,53;58,15
2951,950;48,10;49,53;58,15
2952,000;48,10;49,53;58,15
2952,050;48,10;49,53;58,15
2952,100;48,10;49,53;58,15
2952,150;48,10;49,53;58,15
2952,200;48,10;49,53;58,15
2952,250;48,10;49,53;58,15
2952,300;48,10;49,52;58,15
2952,350;48,10;49,53;58,15
2952,400;48,10;49,53;58,15
2952,450;48,10;49,53;58,15
2952,500;48,10;49,52;58,15
2952,550;48,10;49,53;58,15
2952,600;48,10;49,53;58,15
2952,650;48,10;49,53;58,15
2952,700;48,10;49,53;58,15
2952,750;48,10;49,52;58,14
2952,800;48,10;49,53;58,15
2952,850;48,09;49,52;58,15
2952,900;48,09;49,52;58,14
2952,950;48,10;49,52;58,15
2953,000;48,10;49,52;58,14
2953,050;48,10;49,52;58,15
2953,100;48,10;49,52;58,14
2953,150;48,10;49,52;58,14
2953,200;48,10;49,52;58,15
2953,250;48,09;49,52;58,14
2953,300;48,10;49,52;58,14
2953,350;48,09;49,52;58,14
2953,400;48,09;49,52;58,14
2953,450;48,09;49,52;58,14
2953,500;48,09;49,52;58,14
2953,550;48,10;49,52;58,14
2953,600;48,09;49,53;58,14
2953,650;48,09;49,52;58,14
2953,700;48,09;49,52;58,14
2953,750;48,09;49,52;58,14
2953,800;48,09;49,52;58,14
2953,850;48,09;49,52;58,14
2953,900;48,09;49,52;58,14
2953,950;48,09;49,52;58,14
2954,000;48,09;49,52;58,14
2954,050;48,09;49,52;58,14
2954,100;48,09;49,52;58,14
2954,150;48,09;49,52;58,14
2954,200;48,09;49,52;58,14
2954,250;48,09;49,52;58,14
2954,300;48,09;49,52;58,14
2954,350;48,09;49,52;58,13
2954,400;48,09;49,52;58,14
2954,450;48,09;49,51;58,14
2954,500;48,09;49,52;58,13
2954,550;48,09;49,51;58,13
2954,600;48,09;49,51;58,13
2954,650;48,08;49,51;58,13
2954,700;48,09;49,52;58,13
2954,750;48,08;49,51;58,13
2954,800;48,08;49,51;58,13
2954,850;48,08;49,52;58,13
2954,900;48,08;49,52;58,13
2954,950;48,09;49,51;58,13
2955,000;48,09;49,51;58,13
2955,050;48,09;49,51;58,14
2955,100;48,09;49,51;58,13
2955,150;48,08;49,51;58,13
2955,200;48,09;49,52;58,13
2955,250;48,08;49,51;58,13
2955,300;48,08;49,52;58,13
2955,350;48,08;49,51;58,13
2955,400;48,08;49,51;58,13
2955,450;48,08;49,51;58,13
2955,500;48,08;49,51;58,13
2955,550;48,08;49,51;58,13
2955,600;48,08;49,51;58,13
2955,650;48,08;49,51;58,13
2955,700;48,08;49,51;58,13
2955,750;48,08;49,51;58,13
2955,800;48,08;49,51;58,13
2955,850;48,08;49,51;58,12
2955,900;48,08;49,51;58,13
2955,950;48,08;49,51;58,13
2956,000;48,08;49,51;58,13
2956,050;48,08;49,51;58,13
2956,100;48,08;49,51;58,13
2956,150;48,07;49,51;58,12
2956,200;48,08;49,51;58,13
2956,250;48,08;49,51;58,12
2956,300;48,08;49,51;58,12
2956,350;48,08;49,50;58,12
2956,400;48,07;49,51;58,12
2956,450;48,08;49,50;58,12
2956,500;48,08;49,51;58,12
2956,550;48,07;49,50;58,12
2956,600;48,08;49,50;58,12
2956,650;48,07;49,50;58,12
2956,700;48,07;49,51;58,12
2956,750;48,07;49,50;58,12
2956,800;48,08;49,50;58,12
2956,850;48,07;49,50;58,12
2956,900;48,07;49,50;58,12
2956,950;48,07;49,50;58,12
2957,000;48,07;49,50;58,12
2957,050;48,07;49,50;58,11
2957,100;48,07;49,50;58,12
2957,150;48,07;49,50;58,12
2957,200;48,07;49,50;58,12
2957,250;48,07;49,50;58,11
2957,300;48,07;49,50;58,12
2957,350;48,07;49,50;58,12
2957,400;48,07;49,50;58,12
2957,450;48,07;49,50;58,11
2957,500;48,07;49,50;58,11
2957,550;48,07;49,50;58,12
2957,600;48,07;49,50;58,11
2957,650;48,07;49,50;58,11
2957,700;48,07;49,50;58,12
2957,750;48,06;49,50;58,11
2957,800;48,07;49,49;58,11
2957,850;48,07;49,50;58,11
2957,900;48,07;49,50;58,11
2957,950;48,06;49,50;58,11
2958,000;48,07;49,49;58,11
2958,050;48,07;49,50;58,11
2958,100;48,07;49,50;58,11
2958,150;48,07;49,49;58,11
2958,200;48,07;49,50;58,11
2958,250;48,07;49,49;58,11
2958,300;48,06;49,50;58,11
2958,350;48,06;49,49;58,11
2958,400;48,07;49,49;58,11
2958,450;48,06;49,49;58,11
2958,500;48,06;49,50;58,11
2958,550;48,06;49,49;58,11
2958,600;48,06;49,49;58,11
2958,650;48,06;49,50;58,10
2958,700;48,07;49,50;58,11
2958,750;48,06;49,49;58,10
2958,800;48,06;49,49;58,11
2958,850;48,06;49,49;58,10
2958,900;48,06;49,49;58,10
2958,950;48,06;49,50;58,10
2959,000;48,07;49,49;58,10
2959,050;48,06;49,49;58,10
2959,100;48,06;49,49;58,10
2959,150;48,06;49,49;58,10
2959,200;48,06;49,49;58,10
2959,250;48,05;49,49;58,10
2959,300;48,06;49,49;58,10
2959,350;48,06;49,49;58,10
2959,400;48,06;49,49;58,10
2959,450;48,06;49,49;58,10
2959,500;48,06;49,49;58,10
2959,550;48,06;49,49;58,10
2959,600;48,05;49,49;58,10
2959,650;48,06;49,49;58,10
2959,700;48,06;49,49;58,10
2959,750;48,06;49,49;58,10
2959,800;48,06;49,49;58,10
2959,850;48,06;49,49;58,10
2959,900;48,06;49,49;58,10
2959,950;48,05;49,49;58,10
2960,000;48,05;49,49;58,10
2960,050;48,06;49,48;58,09
2960,100;48,05;49,48;58,10
2960,150;48,05;49,48;58,10
2960,200;48,05;49,49;58,10
2960,250;48,05;49,49;58,09
2960,300;48,05;49,48;58,09
2960,350;48,05;49,48;58,09
2960,400;48,05;49,49;58,09
2960,450;48,05;49,48;58,09
2960,500;48,05;49,48;58,09
2960,550;48,05;49,48;58,09
2960,600;48,05;49,48;58,09
2960,650;48,05;49,48;58,09
2960,700;48,05;49,48;58,09
2960,750;48,05;49,48;58,09
2960,800;48,05;49,48;58,09
2960,850;48,05;49,48;58,09
2960,900;48,05;49,48;58,09
2960,950;48,05;49,48;58,09
2961,000;48,05;49,48;58,09
2961,050;48,05;49,48;58,09
2961,100;48,05;49,48;58,09
2961,150;48,05;49,48;58,09
2961,200;48,05;49,48;58,09
2961,250;48,05;49,48;58,09
2961,300;48,05;49,48;58,09
2961,350;48,05;49,48;58,09
2961,400;48,04;49,48;58,09
2961,450;48,04;49,48;58,09
2961,500;48,05;49,48;58,08
2961,550;48,04;49,47;58,08
2961,600;48,04;49,48;58,09
2961,650;48,04;49,47;58,08
2961,700;48,04;49,48;58,08
2961,750;48,04;49,47;58,09
2961,800;48,04;49,48;58,09
2961,850;48,04;49,47;58,08
2961,900;48,04;49,47;58,08
2961,950;48,04;49,47;58,08
2962,000;48,04;49,48;58,08
2962,050;48,04;49,48;58,08
2962,100;48,04;49,48;58,08
2962,150;48,04;49,47;58,08
2962,200;48,04;49,47;58,08
2962,250;48,04;49,47;58,08
2962,300;48,04;49,47;58,08
2962,350;48,04;49,47;58,08
2962,400;48,04;49,47;58,08
2962,450;48,04;49,47;58,08
2962,500;48,04;49,47;58,08
2962,550;48,04;49,47;58,08
2962,600;48,04;49,47;58,08
2962,650;48,04;49,47;58,08
2962,700;48,04;49,47;58,08
2962,750;48,03;49,47;58,08
2962,800;48,03;49,47;58,08
2962,850;48,03;49,47;58,08
2962,900;48,04;49,47;58,07
2962,950;48,03;49,47;58,08
2963,000;48,03;49,47;58,07
2963,050;48,03;49,47;58,08
2963,100;48,03;49,47;58,07
2963,150;48,03;49,47;58,08
2963,200;48,03;49,47;58,07
2963,250;48,03;49,47;58,08
2963,300;48,03;49,47;58,07
2963,350;48,03;49,47;58,07
2963,400;48,03;49,47;58,08
