"Time (s) Run #2";"Temperature 1 (°C) Run #2";"Temperature 2 (°C) Run #2";"Temperature 3 (°C) Run #2";"Time (s) Run #3";"Temperature 1 (°C) Run #3";"Temperature 2 (°C) Run #3";"Temperature 3 (°C) Run #3"
1712,600;63,30;64,21;56,91;1712,600;58,23;63,73;64,95
1712,650;63,29;64,21;56,92;1712,650;58,23;63,73;64,95
1712,700;63,30;64,20;56,91;1712,700;58,22;63,73;64,95
1712,750;63,29;64,20;56,91;1712,750;58,23;63,73;64,95
1712,800;63,29;64,20;56,91;1712,800;58,22;63,73;64,95
1712,850;63,29;64,20;56,91;1712,850;58,22;63,73;64,95
1712,900;63,29;64,20;56,91;1712,900;58,22;63,73;64,95
1712,950;63,29;64,20;56,91;1712,950;58,23;63,73;64,95
1713,000;63,29;64,20;56,91;1713,000;58,22;63,73;64,95
1713,050;63,29;64,20;56,91;1713,050;58,22;63,73;64,95
1713,100;63,29;64,20;56,91;1713,100;58,22;63,73;64,94
1713,150;63,29;64,20;56,91;1713,150;58,22;63,73;64,95
1713,200;63,29;64,20;56,91;1713,200;58,22;63,73;64,95
1713,250;63,29;64,20;56,91;1713,250;58,22;63,72;64,95
1713,300;63,29;64,20;56,91;1713,300;58,22;63,73;64,94
1713,350;63,29;64,20;56,91;1713,350;58,22;63,73;64,95
1713,400;63,29;64,20;56,91;1713,400;58,22;63,72;64,94
1713,450;63,28;64,20;56,91;1713,450;58,22;63,72;64,94
1713,500;63,29;64,19;56,91;1713,500;58,22;63,72;64,94
1713,550;63,29;64,20;56,91;1713,550;58,22;63,72;64,94
1713,600;63,29;64,19;56,91;1713,600;58,22;63,72;64,94
1713,650;63,29;64,19;56,91;1713,650;58,22;63,72;64,94
1713,700;63,29;64,19;56,90;1713,700;58,22;63,72;64,94
1713,750;63,29;64,19;56,91;1713,750;58,22;63,72;64,94
1713,800;63,29;64,19;56,90;1713,800;58,22;63,72;64,94
1713,850;63,29;64,19;56,90;1713,850;58,22;63,72;64,94
1713,900;63,29;64,20;56,90;1713,900;58,21;63,72;64,94
1713,950;63,29;64,19;56,90;1713,950;58,22;63,72;64,94
1714,000;63,28;64,19;56,91;1714,000;58,22;63,72;64,94
1714,050;63,29;64,19;56,90;1714,050;58,22;63,72;64,94
1714,100;63,29;64,19;56,90;1714,100;58,21;63,72;64,94
1714,150;63,28;64,19;56,90;1714,150;58,21;63,72;64,94
1714,200;63,28;64,19;56,90;1714,200;58,21;63,72;64,94
1714,250;63,28;64,19;56,90;1714,250;58,21;63,72;64,94
1714,300;63,28;64,19;56,90;1714,300;58,21;63,72;64,94
1714,350;63,28;64,19;56,90;1714,350;58,21;63,72;64,94
1714,400;63,28;64,19;56,90;1714,400;58,21;63,72;64,94
1714,450;63,28;64,19;56,90;1714,450;58,21;63,72;64,94
1714,500;63,28;64,19;56,90;1714,500;58,21;63,72;64,94
1714,550;63,28;64,19;56,90;1714,550;58,21;63,72;64,94
1714,600;63,28;64,19;56,90;1714,600;58,21;63,71;64,94
1714,650;63,28;64,19;56,90;1714,650;58,21;63,72;64,93
1714,700;63,28;64,18;56,90;1714,700;58,21;63,71;64,94
1714,750;63,28;64,18;56,90;1714,750;58,21;63,72;64,93
1714,800;63,28;64,19;56,90;1714,800;58,21;63,71;64,93
1714,850;63,28;64,18;56,90;1714,850;58,21;63,72;64,93
1714,900;63,28;64,18;56,89;1714,900;58,21;63,71;64,93
1714,950;63,28;64,18;56,90;1714,950;58,21;63,71;64,93
1715,000;63,28;64,18;56,89;1715,000;58,21;63,71;64,93
1715,050;63,28;64,18;56,89;1715,050;58,20;63,71;64,93
1715,100;63,28;64,18;56,89;1715,100;58,20;63,71;64,93
1715,150;63,28;64,18;56,89;1715,150;58,20;63,71;64,93
1715,200;63,28;64,18;56,89;1715,200;58,20;63,71;64,93
1715,250;63,28;64,18;56,89;1715,250;58,20;63,71;64,93
1715,300;63,28;64,18;56,89;1715,300;58,21;63,71;64,93
1715,350;63,28;64,18;56,89;1715,350;58,20;63,71;64,93
1715,400;63,28;64,18;56,89;1715,400;58,20;63,71;64,93
1715,450;63,28;64,18;56,89;1715,450;58,20;63,71;64,93
1715,500;63,28;64,18;56,89;1715,500;58,20;63,71;64,93
1715,550;63,28;64,18;56,88;1715,550;58,20;63,71;64,93
1715,600;63,28;64,18;56,89;1715,600;58,20;63,71;64,92
1715,650;63,28;64,17;56,89;1715,650;58,20;63,71;64,93
1715,700;63,28;64,17;56,88;1715,700;58,20;63,71;64,93
1715,750;63,28;64,17;56,89;1715,750;58,20;63,71;64,92
1715,800;63,28;64,18;56,89;1715,800;58,19;63,71;64,92
1715,850;63,28;64,17;56,88;1715,850;58,20;63,71;64,93
1715,900;63,28;64,17;56,88;1715,900;58,20;63,71;64,93
1715,950;63,27;64,17;56,88;1715,950;58,20;63,71;64,93
1716,000;63,27;64,17;56,88;1716,000;58,19;63,71;64,92
1716,050;63,28;64,17;56,88;1716,050;58,19;63,71;64,92
1716,100;63,27;64,17;56,88;1716,100;58,20;63,71;64,92
1716,150;63,27;64,17;56,88;1716,150;58,19;63,71;64,92
1716,200;63,28;64,17;56,88;1716,200;58,19;63,71;64,92
1716,250;63,28;64,17;56,88;1716,250;58,19;63,71;64,92
1716,300;63,27;64,17;56,88;1716,300;58,19;63,71;64,92
1716,350;63,27;64,17;56,88;1716,350;58,19;63,71;64,92
1716,400;63,27;64,17;56,88;1716,400;58,19;63,70;64,92
1716,450;63,28;64,17;56,88;1716,450;58,19;63,71;64,92
1716,500;63,27;64,17;56,88;1716,500;58,19;63,71;64,92
1716,550;63,27;64,17;56,88;1716,550;58,19;63,71;64,91
1716,600;63,27;64,16;56,88;1716,600;58,19;63,71;64,92
1716,650;63,27;64,17;56,88;1716,650;58,19;63,71;64,92
1716,700;63,27;64,16;56,88;1716,700;58,19;63,70;64,92
1716,750;63,27;64,17;56,87;1716,750;58,19;63,70;64,91
1716,800;63,27;64,17;56,87;1716,800;58,18;63,71;64,91
1716,850;63,27;64,16;56,88;1716,850;58,19;63,71;64,91
1716,900;63,27;64,16;56,87;1716,900;58,19;63,71;64,91
1716,950;63,27;64,16;56,87;1716,950;58,19;63,70;64,91
1717,000;63,27;64,16;56,87;1717,000;58,18;63,71;64,91
1717,050;63,27;64,16;56,87;1717,050;58,19;63,70;64,91
1717,100;63,27;64,16;56,87;1717,100;58,19;63,70;64,91
1717,150;63,27;64,16;56,87;1717,150;58,18;63,70;64,91
1717,200;63,27;64,16;56,87;1717,200;58,18;63,70;64,91
1717,250;63,27;64,16;56,87;1717,250;58,18;63,71;64,91
1717,300;63,27;64,16;56,87;1717,300;58,19;63,70;64,91
1717,350;63,27;64,16;56,87;1717,350;58,18;63,70;64,90
1717,400;63,27;64,16;56,87;1717,400;58,18;63,70;64,91
1717,450;63,27;64,16;56,87;1717,450;58,18;63,70;64,90
1717,500;63,27;64,16;56,87;1717,500;58,18;63,70;64,90
1717,550;63,27;64,16;56,87;1717,550;58,18;63,70;64,90
1717,600;63,27;64,16;56,87;1717,600;58,18;63,70;64,90
1717,650;63,27;64,16;56,87;1717,650;58,18;63,70;64,90
1717,700;63,27;64,16;56,87;1717,700;58,18;63,70;64,90
1717,750;63,27;64,16;56,87;1717,750;58,17;63,71;64,90
1717,800;63,27;64,15;56,87;1717,800;58,18;63,70;64,90
1717,850;63,27;64,15;56,87;1717,850;58,18;63,70;64,90
1717,900;63,27;64,15;56,87;1717,900;58,18;63,70;64,90
1717,950;63,27;64,16;56,86;1717,950;58,18;63,70;64,90
1718,000;63,26;64,15;56,86;1718,000;58,17;63,70;64,90
1718,050;63,26;64,15;56,86;1718,050;58,18;63,70;64,90
1718,100;63,27;64,16;56,86;1718,100;58,18;63,70;64,90
1718,150;63,26;64,16;56,86;1718,150;58,18;63,70;64,90
1718,200;63,26;64,15;56,86;1718,200;58,17;63,70;64,90
1718,250;63,27;64,15;56,86;1718,250;58,17;63,70;64,89
1718,300;63,26;64,15;56,86;1718,300;58,17;63,70;64,89
1718,350;63,26;64,15;56,86;1718,350;58,17;63,70;64,89
1718,400;63,26;64,15;56,86;1718,400;58,17;63,70;64,89
1718,450;63,26;64,15;56,86;1718,450;58,17;63,70;64,89
1718,500;63,26;64,15;56,86;1718,500;58,17;63,70;64,89
1718,550;63,26;64,15;56,86;1718,550;58,17;63,70;64,89
1718,600;63,26;64,15;56,86;1718,600;58,17;63,70;64,89
1718,650;63,26;64,15;56,86;1718,650;58,17;63,70;64,89
1718,700;63,26;64,15;56,86;1718,700;58,17;63,70;64,89
1718,750;63,26;64,15;56,86;1718,750;58,17;63,70;64,89
1718,800;63,26;64,15;56,86;1718,800;58,17;63,70;64,89
1718,850;63,26;64,15;56,86;1718,850;58,17;63,70;64,89
1718,900;63,26;64,15;56,86;1718,900;58,17;63,70;64,89
1718,950;63,26;64,15;56,86;1718,950;58,17;63,70;64,89
1719,000;63,26;64,15;56,86;1719,000;58,17;63,70;64,88
1719,050;63,26;64,15;56,85;1719,050;58,16;63,70;64,88
1719,100;63,26;64,15;56,86;1719,100;58,17;63,70;64,88
1719,150;63,26;64,15;56,85;1719,150;58,17;63,70;64,88
1719,200;63,26;64,15;56,86;1719,200;58,16;63,70;64,88
1719,250;63,26;64,15;56,85;1719,250;58,16;63,70;64,88
1719,300;63,26;64,15;56,85;1719,300;58,16;63,70;64,88
1719,350;63,26;64,15;56,85;1719,350;58,16;63,70;64,88
1719,400;63,26;64,14;56,85;1719,400;58,16;63,70;64,88
1719,450;63,26;64,15;56,85;1719,450;58,16;63,69;64,88
1719,500;63,26;64,14;56,85;1719,500;58,16;63,69;64,88
1719,550;63,26;64,14;56,85;1719,550;58,16;63,69;64,88
1719,600;63,26;64,14;56,85;1719,600;58,16;63,70;64,88
1719,650;63,26;64,14;56,85;1719,650;58,16;63,70;64,88
1719,700;63,26;64,14;56,85;1719,700;58,16;63,70;64,88
1719,750;63,25;64,14;56,85;1719,750;58,16;63,69;64,87
1719,800;63,26;64,14;56,85;1719,800;58,16;63,69;64,87
1719,850;63,26;64,14;56,85;1719,850;58,16;63,70;64,87
1719,900;63,26;64,14;56,85;1719,900;58,16;63,69;64,87
1719,950;63,26;64,14;56,85;1719,950;58,16;63,69;64,87
1720,000;63,25;64,14;56,85;1720,000;58,16;63,69;64,87
1720,050;63,25;64,14;56,85;1720,050;58,16;63,69;64,87
1720,100;63,26;64,14;56,85;1720,100;58,15;63,69;64,87
1720,150;63,25;64,14;56,85;1720,150;58,16;63,70;64,87
1720,200;63,25;64,14;56,85;1720,200;58,15;63,69;64,87
1720,250;63,25;64,14;56,84;1720,250;58,15;63,69;64,87
1720,300;63,25;64,14;56,84;1720,300;58,15;63,69;64,87
1720,350;63,25;64,14;56,84;1720,350;58,15;63,69;64,86
1720,400;63,25;64,14;56,85;1720,400;58,15;63,69;64,87
1720,450;63,25;64,14;56,84;1720,450;58,15;63,69;64,86
1720,500;63,25;64,14;56,84;1720,500;58,15;63,69;64,86
1720,550;63,25;64,14;56,85;1720,550;58,15;63,69;64,87
1720,600;63,25;64,14;56,84;1720,600;58,15;63,69;64,86
1720,650;63,25;64,14;56,84;1720,650;58,15;63,69;64,86
1720,700;63,25;64,14;56,84;1720,700;58,15;63,69;64,86
1720,750;63,25;64,14;56,84;1720,750;58,15;63,69;64,86
1720,800;63,25;64,14;56,84;1720,800;58,15;63,69;64,86
1720,850;63,25;64,14;56,84;1720,850;58,15;63,69;64,86
1720,900;63,25;64,14;56,84;1720,900;58,15;63,69;64,86
1720,950;63,25;64,14;56,84;1720,950;58,14;63,69;64,86
1721,000;63,25;64,14;56,84;1721,000;58,15;63,69;64,86
1721,050;63,25;64,13;56,84;1721,050;58,15;63,69;64,86
1721,100;63,25;64,14;56,84;1721,100;58,15;63,69;64,86
1721,150;63,25;64,13;56,83;1721,150;58,15;63,69;64,86
1721,200;63,25;64,14;56,84;1721,200;58,15;63,69;64,86
1721,250;63,25;64,13;56,84;1721,250;58,14;63,69;64,86
1721,300;63,24;64,13;56,84;1721,300;58,14;63,69;64,86
1721,350;63,25;64,13;56,84;1721,350;58,14;63,69;64,86
1721,400;63,25;64,13;56,84;1721,400;58,14;63,69;64,86
1721,450;63,25;64,13;56,83;1721,450;58,14;63,69;64,86
1721,500;63,25;64,13;56,83;1721,500;58,14;63,69;64,85
1721,550;63,25;64,13;56,83;1721,550;58,14;63,68;64,85
1721,600;63,24;64,13;56,83;1721,600;58,14;63,68;64,86
1721,650;63,25;64,13;56,83;1721,650;58,14;63,68;64,85
1721,700;63,25;64,13;56,83;1721,700;58,14;63,69;64,85
1721,750;63,24;64,13;56,83;1721,750;58,14;63,68;64,85
1721,800;63,25;64,13;56,83;1721,800;58,14;63,69;64,85
1721,850;63,25;64,13;56,83;1721,850;58,14;63,68;64,85
1721,900;63,24;64,13;56,83;1721,900;58,14;63,68;64,85
1721,950;63,24;64,13;56,83;1721,950;58,14;63,68;64,85
1722,000;63,24;64,13;56,83;1722,000;58,14;63,68;64,85
1722,050;63,24;64,13;56,83;1722,050;58,14;63,68;64,85
1722,100;63,24;64,13;56,83;1722,100;58,14;63,68;64,85
1722,150;63,24;64,13;56,83;1722,150;58,14;63,68;64,85
1722,200;63,24;64,13;56,83;1722,200;58,14;63,68;64,85
1722,250;63,24;64,13;56,83;1722,250;58,14;63,68;64,85
1722,300;63,24;64,13;56,83;1722,300;58,13;63,68;64,85
1722,350;63,24;64,13;56,83;1722,350;58,13;63,68;64,85
1722,400;63,24;64,13;56,83;1722,400;58,13;63,68;64,85
1722,450;63,24;64,13;56,83;1722,450;58,13;63,68;64,85
1722,500;63,24;64,12;56,83;1722,500;58,13;63,68;64,85
1722,550;63,24;64,13;56,82;1722,550;58,13;63,68;64,85
1722,600;63,24;64,13;56,82;1722,600;58,13;63,68;64,85
1722,650;63,24;64,12;56,83;1722,650;58,13;63,68;64,85
1722,700;63,24;64,12;56,82;1722,700;58,13;63,68;64,85
1722,750;63,24;64,13;56,82;1722,750;58,13;63,68;64,85
1722,800;63,24;64,12;56,82;1722,800;58,13;63,68;64,85
1722,850;63,24;64,12;56,82;1722,850;58,13;63,68;64,85
1722,900;63,24;64,13;56,82;1722,900;58,13;63,67;64,85
1722,950;63,24;64,13;56,82;1722,950;58,13;63,68;64,84
1723,000;63,24;64,12;56,82;1723,000;58,13;63,67;64,84
1723,050;63,24;64,12;56,82;1723,050;58,13;63,67;64,84
1723,100;63,24;64,12;56,82;1723,100;58,13;63,67;64,85
1723,150;63,24;64,12;56,82;1723,150;58,13;63,67;64,84
1723,200;63,23;64,12;56,82;1723,200;58,13;63,67;64,84
1723,250;63,23;64,12;56,82;1723,250;58,12;63,67;64,84
1723,300;63,24;64,13;56,82;1723,300;58,12;63,67;64,84
1723,350;63,24;64,12;56,82;1723,350;58,13;63,67;64,84
1723,400;63,23;64,12;56,82;1723,400;58,12;63,67;64,84
1723,450;63,23;64,12;56,82;1723,450;58,12;63,67;64,84
1723,500;63,23;64,12;56,82;1723,500;58,12;63,67;64,83
1723,550;63,23;64,12;56,82;1723,550;58,12;63,67;64,83
1723,600;63,24;64,12;56,82;1723,600;58,12;63,67;64,84
1723,650;63,23;64,12;56,82;1723,650;58,13;63,67;64,84
1723,700;63,23;64,12;56,82;1723,700;58,12;63,67;64,84
1723,750;63,23;64,12;56,82;1723,750;58,12;63,67;64,84
1723,800;63,23;64,12;56,82;1723,800;58,12;63,67;64,84
1723,850;63,23;64,12;56,81;1723,850;58,12;63,67;64,84
1723,900;63,23;64,12;56,81;1723,900;58,12;63,67;64,84
1723,950;63,23;64,12;56,82;1723,950;58,12;63,67;64,84
1724,000;63,23;64,12;56,82;1724,000;58,12;63,67;64,84
1724,050;63,23;64,12;56,81;1724,050;58,13;63,66;64,84
1724,100;63,23;64,12;56,81;1724,100;58,12;63,67;64,84
1724,150;63,23;64,12;56,82;1724,150;58,12;63,67;64,83
1724,200;63,23;64,12;56,81;1724,200;58,12;63,66;64,83
1724,250;63,23;64,12;56,81;1724,250;58,12;63,66;64,83
1724,300;63,23;64,12;56,81;1724,300;58,12;63,66;64,83
1724,350;63,23;64,11;56,81;1724,350;58,12;63,67;64,83
1724,400;63,23;64,12;56,81;1724,400;58,12;63,66;64,83
1724,450;63,23;64,12;56,81;1724,450;58,12;63,66;64,83
1724,500;63,23;64,11;56,81;1724,500;58,12;63,66;64,83
1724,550;63,23;64,11;56,81;1724,550;58,11;63,66;64,83
1724,600;63,23;64,12;56,81;1724,600;58,11;63,66;64,83
1724,650;63,23;64,11;56,81;1724,650;58,12;63,66;64,83
1724,700;63,23;64,12;56,81;1724,700;58,11;63,66;64,84
1724,750;63,23;64,11;56,81;1724,750;58,12;63,66;64,83
1724,800;63,23;64,11;56,81;1724,800;58,11;63,66;64,83
1724,850;63,23;64,11;56,81;1724,850;58,11;63,66;64,83
1724,900;63,23;64,11;56,81;1724,900;58,11;63,66;64,83
1724,950;63,23;64,12;56,81;1724,950;58,11;63,65;64,83
1725,000;63,23;64,12;56,81;1725,000;58,11;63,66;64,83
1725,050;63,23;64,11;56,81;1725,050;58,11;63,65;64,83
1725,100;63,23;64,11;56,81;1725,100;58,11;63,65;64,83
1725,150;63,23;64,11;56,81;1725,150;58,11;63,65;64,83
1725,200;63,22;64,11;56,81;1725,200;58,11;63,65;64,83
1725,250;63,22;64,11;56,80;1725,250;58,11;63,66;64,83
1725,300;63,23;64,11;56,81;1725,300;58,11;63,66;64,83
1725,350;63,22;64,11;56,80;1725,350;58,11;63,65;64,82
1725,400;63,22;64,11;56,81;1725,400;58,11;63,65;64,82
1725,450;63,22;64,11;56,80;1725,450;58,11;63,65;64,83
1725,500;63,22;64,11;56,80;1725,500;58,11;63,65;64,83
1725,550;63,22;64,11;56,80;1725,550;58,11;63,65;64,83
1725,600;63,22;64,11;56,81;1725,600;58,10;63,65;64,82
1725,650;63,22;64,11;56,80;1725,650;58,11;63,65;64,83
1725,700;63,22;64,11;56,80;1725,700;58,11;63,65;64,83
1725,750;63,22;64,11;56,80;1725,750;58,11;63,65;64,82
1725,800;63,22;64,11;56,80;1725,800;58,11;63,65;64,82
1725,850;63,22;64,11;56,80;1725,850;58,11;63,65;64,82
1725,900;63,22;64,11;56,80;1725,900;58,11;63,65;64,82
1725,950;63,22;64,11;56,80;1725,950;58,10;63,65;64,82
1726,000;63,21;64,11;56,80;1726,000;58,11;63,65;64,82
1726,050;63,21;64,11;56,80;1726,050;58,10;63,65;64,82
1726,100;63,21;64,11;56,80;1726,100;58,10;63,65;64,82
1726,150;63,22;64,11;56,80;1726,150;58,10;63,65;64,82
1726,200;63,21;64,11;56,80;1726,200;58,10;63,65;64,82
1726,250;63,22;64,11;56,80;1726,250;58,11;63,65;64,82
1726,300;63,21;64,11;56,80;1726,300;58,10;63,65;64,82
1726,350;63,21;64,11;56,80;1726,350;58,10;63,65;64,82
1726,400;63,21;64,11;56,80;1726,400;58,10;63,65;64,82
1726,450;63,21;64,11;56,80;1726,450;58,10;63,64;64,82
1726,500;63,21;64,11;56,80;1726,500;58,10;63,64;64,82
1726,550;63,21;64,11;56,80;1726,550;58,10;63,65;64,82
1726,600;63,21;64,11;56,79;1726,600;58,10;63,64;64,82
1726,650;63,21;64,11;56,80;1726,650;58,10;63,64;64,82
1726,700;63,21;64,11;56,79;1726,700;58,10;63,64;64,82
1726,750;63,21;64,11;56,79;1726,750;58,10;63,64;64,82
1726,800;63,21;64,10;56,79;1726,800;58,10;63,64;64,81
1726,850;63,21;64,11;56,79;1726,850;58,10;63,64;64,81
1726,900;63,21;64,11;56,79;1726,900;58,10;63,64;64,82
1726,950;63,21;64,10;56,79;1726,950;58,10;63,64;64,82
1727,000;63,21;64,10;56,79;1727,000;58,10;63,64;64,81
1727,050;63,21;64,10;56,79;1727,050;58,10;63,64;64,82
1727,100;63,21;64,10;56,79;1727,100;58,10;63,64;64,81
1727,150;63,21;64,11;56,79;1727,150;58,09;63,64;64,82
1727,200;63,20;64,11;56,79;1727,200;58,10;63,64;64,82
1727,250;63,20;64,10;56,79;1727,250;58,10;63,64;64,82
1727,300;63,20;64,10;56,79;1727,300;58,09;63,64;64,81
1727,350;63,20;64,10;56,79;1727,350;58,09;63,64;64,81
1727,400;63,21;64,10;56,79;1727,400;58,10;63,64;64,81
1727,450;63,21;64,10;56,79;1727,450;58,09;63,63;64,81
1727,500;63,20;64,10;56,79;1727,500;58,09;63,64;64,81
1727,550;63,20;64,10;56,79;1727,550;58,09;63,64;64,81
1727,600;63,20;64,10;56,79;1727,600;58,09;63,63;64,81
1727,650;63,20;64,10;56,78;1727,650;58,09;63,64;64,81
1727,700;63,20;64,10;56,79;1727,700;58,09;63,64;64,81
1727,750;63,20;64,10;56,79;1727,750;58,09;63,63;64,81
1727,800;63,20;64,10;56,79;1727,800;58,09;63,63;64,81
1727,850;63,20;64,10;56,79;1727,850;58,09;63,63;64,81
1727,900;63,20;64,10;56,79;1727,900;58,09;63,63;64,81
1727,950;63,20;64,10;56,79;1727,950;58,09;63,63;64,81
1728,000;63,19;64,10;56,78;1728,000;58,09;63,64;64,81
1728,050;63,20;64,10;56,79;1728,050;58,09;63,63;64,81
1728,100;63,19;64,10;56,78;1728,100;58,09;63,63;64,81
1728,150;63,20;64,10;56,78;1728,150;58,09;63,63;64,80
1728,200;63,19;64,10;56,78;1728,200;58,09;63,63;64,81
1728,250;63,19;64,10;56,78;1728,250;58,09;63,63;64,81
1728,300;63,19;64,10;56,78;1728,300;58,09;63,63;64,81
1728,350;63,19;64,10;56,78;1728,350;58,09;63,63;64,81
1728,400;63,19;64,10;56,78;1728,400;58,09;63,63;64,81
1728,450;63,19;64,09;56,78;1728,450;58,09;63,63;64,80
1728,500;63,19;64,10;56,78;1728,500;58,08;63,63;64,80
1728,550;63,19;64,10;56,78;1728,550;58,09;63,63;64,81
1728,600;63,19;64,09;56,78;1728,600;58,09;63,63;64,81
1728,650;63,19;64,09;56,78;1728,650;58,09;63,63;64,80
1728,700;63,19;64,09;56,78;1728,700;58,08;63,63;64,80
1728,750;63,19;64,09;56,78;1728,750;58,08;63,63;64,80
1728,800;63,19;64,09;56,78;1728,800;58,08;63,63;64,81
1728,850;63,19;64,09;56,78;1728,850;58,08;63,62;64,80
1728,900;63,18;64,09;56,78;1728,900;58,08;63,63;64,81
1728,950;63,18;64,09;56,78;1728,950;58,08;63,63;64,80
1729,000;63,18;64,09;56,77;1729,000;58,08;63,63;64,80
1729,050;63,18;64,09;56,77;1729,050;58,08;63,63;64,80
1729,100;63,18;64,09;56,77;1729,100;58,08;63,62;64,80
1729,150;63,18;64,09;56,78;1729,150;58,08;63,62;64,80
1729,200;63,18;64,09;56,77;1729,200;58,08;63,62;64,80
1729,250;63,18;64,09;56,77;1729,250;58,08;63,62;64,80
1729,300;63,18;64,09;56,77;1729,300;58,08;63,62;64,80
1729,350;63,18;64,09;56,77;1729,350;58,08;63,62;64,80
1729,400;63,18;64,09;56,77;1729,400;58,08;63,62;64,80
1729,450;63,18;64,09;56,77;1729,450;58,08;63,62;64,80
1729,500;63,18;64,09;56,77;1729,500;58,08;63,62;64,80
1729,550;63,18;64,09;56,77;1729,550;58,08;63,63;64,80
1729,600;63,18;64,09;56,77;1729,600;58,08;63,62;64,80
1729,650;63,18;64,09;56,77;1729,650;58,07;63,62;64,80
1729,700;63,17;64,09;56,77;1729,700;58,08;63,62;64,80
1729,750;63,18;64,08;56,77;1729,750;58,08;63,62;64,80
1729,800;63,18;64,09;56,77;1729,800;58,08;63,62;64,80
1729,850;63,17;64,09;56,77;1729,850;58,08;63,62;64,80
1729,900;63,17;64,09;56,77;1729,900;58,07;63,62;64,79
1729,950;63,17;64,09;56,77;1729,950;58,08;63,62;64,80
1730,000;63,17;64,08;56,77;1730,000;58,07;63,62;64,80
1730,050;63,17;64,09;56,77;1730,050;58,07;63,62;64,80
1730,100;63,17;64,08;56,77;1730,100;58,07;63,62;64,80
1730,150;63,17;64,08;56,77;1730,150;58,07;63,62;64,79
1730,200;63,17;64,08;56,77;1730,200;58,07;63,62;64,80
1730,250;63,17;64,08;56,77;1730,250;58,07;63,62;64,79
1730,300;63,17;64,08;56,76;1730,300;58,07;63,62;64,79
1730,350;63,17;64,08;56,76;1730,350;58,07;63,62;64,80
1730,400;63,16;64,08;56,77;1730,400;58,07;63,62;64,80
1730,450;63,16;64,08;56,76;1730,450;58,07;63,62;64,79
1730,500;63,16;64,08;56,76;1730,500;58,07;63,61;64,79
1730,550;63,17;64,08;56,76;1730,550;58,07;63,62;64,80
1730,600;63,17;64,08;56,76;1730,600;58,07;63,61;64,79
1730,650;63,16;64,08;56,76;1730,650;58,07;63,62;64,79
1730,700;63,16;64,08;56,76;1730,700;58,07;63,62;64,79
1730,750;63,16;64,08;56,76;1730,750;58,07;63,61;64,79
1730,800;63,16;64,08;56,76;1730,800;58,07;63,62;64,79
1730,850;63,16;64,08;56,76;1730,850;58,07;63,61;64,79
1730,900;63,16;64,08;56,76;1730,900;58,06;63,61;64,79
1730,950;63,16;64,08;56,76;1730,950;58,06;63,61;64,79
1731,000;63,16;64,08;56,76;1731,000;58,06;63,61;64,79
1731,050;63,16;64,08;56,76;1731,050;58,06;63,61;64,79
1731,100;63,15;64,08;56,76;1731,100;58,06;63,61;64,79
1731,150;63,16;64,07;56,76;1731,150;58,06;63,61;64,79
1731,200;63,15;64,08;56,76;1731,200;58,06;63,61;64,79
1731,250;63,16;64,08;56,76;1731,250;58,06;63,61;64,79
1731,300;63,15;64,07;56,76;1731,300;58,06;63,61;64,79
1731,350;63,15;64,07;56,76;1731,350;58,06;63,61;64,79
1731,400;63,15;64,07;56,76;1731,400;58,06;63,61;64,79
1731,450;63,15;64,08;56,76;1731,450;58,06;63,61;64,79
1731,500;63,15;64,07;56,75;1731,500;58,06;63,61;64,79
1731,550;63,15;64,07;56,75;1731,550;58,06;63,61;64,78
1731,600;63,15;64,07;56,75;1731,600;58,06;63,61;64,79
1731,650;63,15;64,07;56,76;1731,650;58,06;63,61;64,78
1731,700;63,15;64,07;56,75;1731,700;58,06;63,61;64,78
1731,750;63,15;64,07;56,76;1731,750;58,06;63,61;64,79
1731,800;63,15;64,07;56,75;1731,800;58,06;63,61;64,79
1731,850;63,15;64,07;56,75;1731,850;58,06;63,61;64,78
1731,900;63,15;64,07;56,75;1731,900;58,05;63,61;64,78
1731,950;63,14;64,07;56,75;1731,950;58,05;63,61;64,78
1732,000;63,14;64,07;56,75;1732,000;58,05;63,61;64,78
1732,050;63,14;64,07;56,75;1732,050;58,06;63,60;64,78
1732,100;63,14;64,07;56,75;1732,100;58,06;63,61;64,78
1732,150;63,14;64,06;56,75;1732,150;58,05;63,60;64,78
1732,200;63,14;64,07;56,75;1732,200;58,05;63,61;64,78
1732,250;63,14;64,07;56,75;1732,250;58,05;63,60;64,78
1732,300;63,14;64,07;56,75;1732,300;58,05;63,60;64,78
1732,350;63,14;64,07;56,75;1732,350;58,05;63,60;64,78
1732,400;63,14;64,07;56,75;1732,400;58,05;63,60;64,78
1732,450;63,14;64,07;56,75;1732,450;58,05;63,60;64,78
1732,500;63,14;64,06;56,75;1732,500;58,05;63,60;64,78
1732,550;63,13;64,07;56,74;1732,550;58,05;63,60;64,78
1732,600;63,14;64,06;56,75;1732,600;58,05;63,60;64,78
1732,650;63,13;64,07;56,75;1732,650;58,05;63,60;64,78
1732,700;63,14;64,06;56,74;1732,700;58,05;63,60;64,78
1732,750;63,13;64,06;56,75;1732,750;58,05;63,60;64,78
1732,800;63,13;64,06;56,74;1732,800;58,05;63,60;64,78
1732,850;63,13;64,06;56,74;1732,850;58,04;63,60;64,78
1732,900;63,13;64,06;56,74;1732,900;58,05;63,60;64,78
1732,950;63,13;64,06;56,74;1732,950;58,05;63,60;64,78
